direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,trade_risk,stop_distance,max_leverage,requested_size,actual_size,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit,anomaly_flags
LONG,7.299,2.0,0.028875,,7.137,-345.5592112783022,TREND,39.5491,0.0385,26.7161,13.3581,4.0,4_to_5,1.0,,True,,,0.057000000000000384,,,BOS,True,,6.968,,2023-06-04 22:00:00,2.5,momentum,full,NONE,False,momentum,11.0,BELOW,0.1620000000000008,,307.23039035398625,225.57947515253673,49.771323237346024,0.1620000000000008,3.0,10163.608574928132,2242.4746191937456,22557.947515253672,0.01,2242.4746191937456,"SCALE-IN AXSUSDT L1: notional=10163.608575, capital=22557.95, units=1392.465896, risk_amount=225.5795, trade_risk=225.5795",False,20315.472896059928,AXSUSDT,4,0.0,0.11728395061727867,1.3024691358024645,0.11728395061727867,7.318,7.088,6.968,1,0.0,-345.5592112783022,True,True,0,False,7.1579999999999995,573,12475,2023-06-05 02:00:00,7.137,-55.98059222708523,stop_loss,trailing_stop,22681.84023976805,
LONG,7.223,2.0,0.028875,,7.137,-1.7241092620334824,TREND,39.5491,0.0385,26.7161,13.3581,4.0,4_to_5,1.0,,True,,,0.057000000000000384,,,BOS,True,,6.968,,2023-06-04 23:00:00,2.5,momentum,full,NONE,False,momentum,11.0,BELOW,0.0860000000000003,,1.3974341067551421,226.09243232190116,0.12017933318094265,0.0860000000000003,3.0,18989.13533326845,10.093666553092392,22609.243232190114,0.01,10.093666553092392,"SCALE-IN AXSUSDT L2: notional=18989.135333, capital=22609.24, units=2628.981771, risk_amount=226.0924, trade_risk=226.0924",False,22599.14956563702,AXSUSDT,3,0.40697674418604673,1.0348837209302337,1.5697674418604572,1.0348837209302337,7.312,7.088,6.968,2,0.0,-1.7241092620334824,True,True,0,False,7.1579999999999995,573,12475,2023-06-05 02:00:00,7.137,-0.14827339653488,stop_loss,trailing_stop,22681.691966371516,
SHORT,0.0499,,0.00028,,0.05027,-1000.0,TREND,33.9574,0.0004,7.0881,38.3142,3.0,3_to_4,0.5,,True,,,0.0005799999999999972,,,BOS,True,,,0.051,2023-06-05 03:15:00,2.5,momentum,,NONE,False,momentum,13.0,BELOW,0.0010999999999999968,15m,206197.19969428712,226.81691966371517,226.81691966371517,0.0010999999999999968,3.0,10289.240264744927,10289.240264744927,22681.691966371516,0.01,10289.240264744927,"ENTRY HBARUSDT: notional=10289.240265, capital=22681.69, units=206197.199694, risk_amount=226.8169, trade_risk=226.8169",False,22681.691966371516,HBARUSDT,8,0.3363636363636394,0.38181818181818,0.38181818181818,0.38181818181818,0.05032,0.04948,0.051,0,0.0,-1000.0,True,True,0,False,0.0488,574,12483,2023-06-05 11:00:00,0.05027,-105.20967729479914,stop_loss,trailing_stop,22576.482289076717,
SHORT,1.1376,,0.009975,,1.142,-1000.0,TREND,38.896,0.0133,7.9484,26.2084,3.0,3_to_4,0.5,,True,,,0.009800000000000031,,,BOS,True,,,1.1546,2023-06-06 12:00:00,2.5,momentum,,NONE,False,momentum,12.0,BELOW,0.017000000000000126,,13280.283699456793,225.76482289076716,225.76482289076716,0.017000000000000126,3.0,15107.650736502048,15107.650736502048,22576.482289076717,0.01,15107.650736502048,"ENTRY ARBUSDT: notional=15107.650737, capital=22576.48, units=13280.283699, risk_amount=225.7648, trade_risk=225.7648",False,22576.482289076717,ARBUSDT,1,0.0,1.6235294117646848,0.6647058823529414,1.6235294117646848,1.1489,1.11,1.1546,0,0.0,-1000.0,True,True,0,False,1.1205999999999998,575,1798,2023-06-06 13:00:00,1.142,-100.81650026070155,stop_loss,trailing_stop,22475.665788816015,
SHORT,0.8124,,,0.7447,0.8575,1000.0,RANGE,20.7165,0.0184,25.2825,25.9426,4.0,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.016900000000000026,,,SWEEP,False,0.8575,,,2023-06-06 19:00:00,2.5,zone,,NONE,False,,,,0.04510000000000003,,2491.758956631486,224.75665788816016,224.75665788816016,0.04510000000000003,3.0,4048.6099527348383,4048.6099527348383,22475.665788816015,0.01,2024.3049763674192,"ENTRY SUIUSDT: notional=4048.609953, capital=22475.67, units=4983.517913, risk_amount=224.7567, trade_risk=224.7567",False,22475.665788816015,SUIUSDT,21,1.359423503325941,1.6046563192904657,0.7095343680709536,1.6046563192904657,0.8444,0.74003,0.8575,0,106.8676496221048,1000.0,True,True,1,True,0.7673,576,822,2023-06-07 16:00:00,0.7447,270.1279134429699,take_profit,TP,22996.64571995383,
LONG,26925.4,2.0,202.119643,,26902.0,-0.002933880317150195,TREND,30.0882,269.4929,40.5524,11.3017,3.5,3_to_4,0.5,BULLISH_BOS,False,,,36.89999999999782,,,BOS,False,,27017.8,,2023-06-06 21:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,269.4929000000011,15m,0.4169992194379875,224.75665788816016,224.75665788816016,269.4929000000011,3.0,22455.74156611118,22455.74156611118,22475.665788816015,0.01,11227.87078305559,"ENTRY BTCUSDT: notional=22455.741566, capital=22475.67, units=0.833998, risk_amount=224.7567, trade_risk=224.7567",False,22475.665788816015,BTCUSDT,6,1.0816611495145096,1.749953338288306,0.7610590112021554,1.749953338288306,27397.0,26720.3,26655.9071,0,80.78300604233473,-0.002933880317150195,True,True,1,True,27194.892900000003,577,12525,2023-06-07 03:00:00,26902.0,39.60084310624564,take_profit,TP,22596.049637964596,
LONG,27216.9,2.0,202.119643,,26675.2,-0.10339022487326727,TREND,30.0882,269.4929,40.5524,11.3017,3.5,3_to_4,0.5,BULLISH_BOS,False,,,36.89999999999782,,,BOS,False,,27017.8,,2023-06-06 23:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,541.7000000000007,15m,0.22230654086168583,225.5644879485835,120.42345318477538,541.7000000000007,3.0,11333.147705460207,6050.494891978417,22556.44879485835,0.01,6050.494891978417,"SCALE-IN BTCUSDT L1: notional=11333.147705, capital=22556.45, units=0.416401, risk_amount=225.5645, trade_risk=225.5645",False,16505.95390287993,BTCUSDT,10,0.0,0.3324718478862808,1.4988000738416105,0.3324718478862808,27397.0,26405.0,26655.9071,1,80.78300604233473,-0.10339022487326727,True,True,1,True,27194.892900000003,577,12525,2023-06-07 09:00:00,26675.2,-56.41328817490222,stop_loss,trailing_stop,22726.51780651086,
LONG,0.5284,1.0,0.004511,,0.5251,-500.0,TREND,37.0092,0.006,33.1354,6.7696,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.010300000000000087,,,BOS,False,,0.5234,,2023-06-07 05:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.006000000000000005,15m,18830.041364970482,225.96049637964597,225.960496379646,0.006000000000000005,3.0,19899.587714500805,19899.587714500805,22596.049637964596,0.01,9949.793857250403,"ENTRY XRPUSDT: notional=19899.587715, capital=22596.05, units=37660.082730, risk_amount=225.9605, trade_risk=225.9605",False,22596.049637964596,XRPUSDT,3,0.26666666666667405,1.6000000000000074,0.6166666666666537,1.6000000000000074,0.538,0.5247,0.5224,0,84.9626982341564,-500.0,True,True,1,True,0.5344,578,12533,2023-06-07 08:00:00,0.5251,-4.948891135095479,stop_loss,trailing_stop,22676.063445063657,
SHORT,1.4584,,0.019286,,1.3825,1000.0,TREND,36.8603,0.0257,6.9722,35.1667,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.011900000000000022,,,BOS,True,,,1.4645,2023-06-07 10:00:00,2.5,momentum,,NONE,False,momentum,12.0,ABOVE,0.025700000000000056,,8843.003037552844,227.26517806510859,227.26517806510859,0.025700000000000056,3.0,12896.635629967068,12896.635629967068,22726.51780651086,0.01,12896.635629967068,"ENTRY OPUSDT: notional=12896.635630, capital=22726.52, units=8843.003038, risk_amount=227.2652, trade_risk=227.2652",False,22726.51780651086,OPUSDT,15,3.638132295719833,3.8599221789883167,0.0,3.8599221789883167,1.4584,1.3592,1.4841,0,0.0,1000.0,True,True,0,False,1.4326999999999999,579,8905,2023-06-08 01:00:00,1.3825,636.0132767626939,take_profit,TP,23632.658996716524,
SHORT,1.4118,,0.019286,,1.3825,1000.0,TREND,36.8603,0.0257,6.9722,35.1667,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.011900000000000022,,,BOS,True,,,1.4645,2023-06-07 11:00:00,2.5,momentum,,NONE,False,momentum,12.0,ABOVE,0.042300000000000004,,4473.765130109495,227.26517806510859,189.24026500363163,0.042300000000000004,3.0,7585.176794144687,6316.061610688585,22726.51780651086,0.01,6316.061610688585,"SCALE-IN OPUSDT L1: notional=7585.176794, capital=22726.52, units=5372.699245, risk_amount=227.2652, trade_risk=227.2652",False,16410.456195822277,OPUSDT,14,1.1087470449172563,1.2434988179669024,0.12056737588652729,1.2434988179669024,1.4169,1.3592,1.4841,1,0.0,1000.0,True,True,0,False,1.4326999999999999,579,8905,2023-06-08 01:00:00,1.3825,113.5799120804446,take_profit,TP,24464.413944120424,
SHORT,62.76,2.0,0.477321,,59.31,683.9762241175745,TREND,39.8859,0.6364,7.1829,33.1089,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.6099999999999994,,,BOS,False,,,63.81,2023-06-07 17:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,1.0500000000000043,,219.01567352336895,229.96645719953833,229.96645719953833,1.0500000000000043,3.0,13745.423670326634,13745.423670326634,22996.64571995383,0.01,13745.423670326634,"ENTRY AAVEUSDT: notional=13745.423670, capital=22996.65, units=219.015674, risk_amount=229.9665, trade_risk=229.9665",False,22996.64571995383,AAVEUSDT,8,3.9999999999999796,3.9999999999999796,0.0,3.9999999999999796,62.76,58.56,63.81,0,0.0,683.9762241175745,True,True,0,False,61.709999999999994,580,12545,2023-06-08 01:00:00,59.31,718.1750353234561,take_profit,TP,24350.83403203998,
SHORT,113.0652,1.0,0.669643,,111.7,18.928453430970006,TREND,37.6088,0.8929,15.6,26.4,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.6500000000000057,,,BOS,False,,,116.75,2023-06-08 02:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,3.6847999999999956,,66.39278643106941,244.64413944120426,244.64413944120426,3.6847999999999956,3.0,7506.713676386149,7506.713676386149,24464.413944120424,0.01,7506.713676386149,"ENTRY BCHUSDT: notional=7506.713676, capital=24464.41, units=66.392786, risk_amount=244.6441, trade_risk=244.6441",False,24464.413944120424,BCHUSDT,18,0.6554494138080769,0.7911419887103783,0.0,0.7911419887103783,113.0652,110.15,116.75,0,0.0,18.928453430970006,True,True,0,False,109.38040000000001,581,12554,2023-06-08 20:00:00,111.7,69.7475652024382,take_profit,TP,24709.27648044837,
SHORT,92.14,2.0,0.656786,,88.84,331.2622258612187,TREND,36.5957,0.8757,14.1109,19.4943,3.0,3_to_4,0.5,,True,,,0.6599999999999966,,,BOS,True,,,93.64,2023-06-08 04:00:00,2.5,momentum,full,NONE,False,momentum,11.0,ABOVE,1.5,,163.09609296080285,244.64413944120426,244.6441394412043,1.5,3.0,15027.674005408375,15027.674005408375,24464.413944120424,0.01,15027.674005408375,"ENTRY LTCUSDT: notional=15027.674005, capital=24464.41, units=163.096093, risk_amount=244.6441, trade_risk=244.6441",False,24464.413944120424,LTCUSDT,10,3.273333333333331,3.3400000000000034,0.0,3.3400000000000034,92.14,87.13,93.64,0,0.0,331.2622258612187,True,True,0,False,90.64,582,12556,2023-06-08 14:00:00,88.84,496.8933387918281,take_profit,TP,24961.307282912254,
SHORT,87.34,,0.585536,,88.19,-378.5627854897923,TREND,34.5688,0.7807,14.4556,19.7621,3.0,3_to_4,0.5,,True,,,0.3500000000000085,,,BOS,True,,,88.19,2023-06-08 17:00:00,2.5,momentum,,NONE,False,momentum,24.0,BELOW,0.8499999999999943,,293.6624386224991,249.61307282912256,249.6130728291226,0.8499999999999943,3.0,25648.477389289073,25648.477389289073,24961.307282912254,0.01,25648.477389289073,"ENTRY LTCUSDT: notional=25648.477389, capital=24961.31, units=293.662439, risk_amount=249.6131, trade_risk=249.6131",False,24961.307282912254,LTCUSDT,1,0.0,0.0,1.435294117647067,0.0,88.56,87.34,88.19,0,0.0,-378.5627854897923,True,True,0,False,86.49000000000001,583,12569,2023-06-08 18:00:00,88.19,-321.7783676663213,stop_loss,SL,24639.528915245934,
SHORT,0.3455,3.0,0.003423,,0.2258999999999987,1000.0,TREND,38.1722,0.0046,14.3975,39.2801,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0018000000000000238,,,BOS,False,,,0.347,2023-06-09 22:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0046000000000000485,,53715.818435756766,247.09276480448372,247.09276480448372,0.0046000000000000485,3.0,18558.81526955396,18558.81526955396,24709.27648044837,0.01,18558.81526955396,"ENTRY ADAUSDT: notional=18558.815270, capital=24709.28, units=53715.818436, risk_amount=247.0928, trade_risk=247.0928",False,24709.27648044837,ADAUSDT,6,22.304347826086715,28.369565217391,0.0,28.369565217391,0.3455,0.215,0.3501,0,0.0,1000.0,True,True,0,False,0.3408999999999999,584,12598,2023-06-10 04:00:00,0.2258999999999987,6381.443948565465,take_profit,TP,31090.720429013836,
SHORT,9.9579,1.0,0.056196,,7.372000000000019,1000.0,TREND,30.8991,0.0749,14.1087,28.2173,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.17600000000000016,,,BOS,False,,,10.094,2023-06-09 23:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.136099999999999,,1815.5236208999672,247.09276480448372,247.09276480448372,0.136099999999999,3.0,18078.802664559786,18078.802664559786,24709.27648044837,0.01,18078.802664559786,"ENTRY ATOMUSDT: notional=18078.802665, capital=24709.28, units=1815.523621, risk_amount=247.0928, trade_risk=247.0928",False,24709.27648044837,ATOMUSDT,5,14.914768552535014,21.292432035268348,0.0,21.292432035268348,9.9579,7.06,10.094,0,0.0,1000.0,True,True,0,False,9.821800000000001,585,12599,2023-06-10 04:00:00,7.372000000000019,4650.716429273238,take_profit,TP,35741.436858287074,
SHORT,19.8711,1.0,0.26775,,13.684799999999981,1000.0,TREND,32.8738,0.357,4.0616,51.6807,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.4230000000000018,,,BOS,False,,,20.235,2023-06-10 00:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.363900000000001,,679.0128189186124,247.09276480448372,247.09276480448375,0.363900000000001,3.0,13492.731626013638,13492.731626013638,24709.27648044837,0.01,13492.731626013638,"ENTRY SOLUSDT: notional=13492.731626, capital=24709.28, units=679.012819, risk_amount=247.0928, trade_risk=247.0928",False,24709.27648044837,SOLUSDT,4,14.597691673536643,19.76119813135471,0.0,19.76119813135471,19.8711,12.68,20.235,0,0.0,1000.0,True,True,0,False,19.507199999999997,586,12600,2023-06-10 04:00:00,13.684799999999981,4168.679841156532,take_profit,TP,39910.116699443606,
SHORT,1.1267,1.0,0.015536,,0.9957,1000.0,TREND,34.1751,0.0207,1.1724,60.8621,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.012199999999999989,,,BOS,False,,,1.1529,2023-06-10 04:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0262,,15232.868969253284,399.1011669944361,399.1011669944361,0.0262,3.0,17162.873467657675,17162.873467657675,39910.116699443606,0.01,17162.873467657675,"ENTRY ARBUSDT: notional=17162.873468, capital=39910.12, units=15232.868969, risk_amount=399.1012, trade_risk=399.1012",False,39910.116699443606,ARBUSDT,13,6.675572519083971,7.68320610687023,0.0,7.68320610687023,1.1267,0.9254,1.1529,0,0.0,1000.0,True,True,0,False,1.1005,587,1886,2023-06-10 17:00:00,0.9957,1950.2442956340356,take_profit,TP,43137.5107142342,
SHORT,0.7112,1.0,0.02165,,0.60916,1000.0,TREND,39.139,0.0289,4.0606,64.8232,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.037739999999999996,,,BOS,False,,,0.7484,2023-06-10 04:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0371999999999999,,10728.525994474117,399.1011669944361,399.1011669944361,0.0371999999999999,3.0,7630.127687269993,7630.127687269993,39910.116699443606,0.01,7630.127687269993,"ENTRY SUIUSDT: notional=7630.127687, capital=39910.12, units=10728.525994, risk_amount=399.1012, trade_risk=399.1012",False,39910.116699443606,SUIUSDT,11,4.16881720430109,4.328494623655927,0.0,4.328494623655927,0.7112,0.55018,0.7484,0,0.0,1000.0,True,True,0,False,0.6740000000000002,588,903,2023-06-10 15:00:00,0.60916,1074.907507156768,take_profit,TP,41187.266418600164,
SHORT,25797.4,2.0,114.616071,,25638.7,0.024780419194418667,TREND,36.4106,152.8214,1.3648,49.8014,4.0,4_to_5,1.0,,True,,,476.8999999999978,,,BOS,True,,,26979.0,2023-06-10 05:00:00,2.5,momentum,full,NONE,False,momentum,5.0,ABOVE,1181.5999999999985,15m,0.3377633437664494,399.1011669944361,399.10116699443614,1181.5999999999985,3.0,8713.416084480603,8713.416084480603,39910.116699443606,0.01,8713.416084480603,"ENTRY BTCUSDT: notional=8713.416084, capital=39910.12, units=0.337763, risk_amount=399.1012, trade_risk=399.1012",False,39910.116699443606,BTCUSDT,12,0.22164861205145717,0.3744075829383903,0.2947698036560593,0.3744075829383903,26145.7,25355.0,26979.0,0,0.0,0.024780419194418667,True,True,0,False,24615.800000000003,590,12605,2023-06-10 17:00:00,25638.7,29.280543320125062,take_profit,TP,43166.79125755433,
SHORT,1789.75,2.0,10.408929,,1740.25,2.300036529054778,TREND,32.8029,13.8786,2.6608,54.2512,4.0,4_to_5,1.0,,True,,,26.75999999999999,,,BOS,True,,,1877.68,2023-06-10 05:00:00,2.5,momentum,full,NONE,False,momentum,5.0,ABOVE,87.93000000000006,15m,4.538850983673783,399.1011669944361,399.1011669944361,87.93000000000006,3.0,8123.408548030154,8123.408548030154,39910.116699443606,0.01,8123.408548030154,"ENTRY ETHUSDT: notional=8123.408548, capital=39910.12, units=4.538851, risk_amount=399.1012, trade_risk=399.1012",False,39910.116699443606,ETHUSDT,5,0.6618901398839987,0.8645513476629129,0.0,0.8645513476629129,1789.75,1713.73,1877.68,0,0.0,2.300036529054778,True,True,0,False,1701.82,591,12605,2023-06-10 10:00:00,1740.25,202.24221199978678,take_profit,TP,40112.35891144339,
SHORT,242.7,1.0,3.567857,,235.45,1.4171039568043051,TREND,36.2334,4.7571,2.2523,59.5345,4.0,4_to_5,1.0,BEARISH_BOS,True,,,15.849999999999966,,,BOS,True,,,285.75,2023-06-10 05:15:00,2.5,zone,full,NONE,False,zone,,BELOW,43.05000000000001,15m,9.270642671183182,399.1011669944361,399.1011669944361,43.05000000000001,3.0,2249.9849762961585,2249.9849762961585,39910.116699443606,0.01,2249.9849762961585,"ENTRY BNBUSDT: notional=2249.984976, capital=39910.12, units=9.270643, risk_amount=399.1012, trade_risk=399.1012",False,39910.116699443606,BNBUSDT,12,0.18815331010452943,0.26713124274099875,0.0,0.26713124274099875,242.7,231.2,285.75,0,0.0,1.4171039568043051,True,True,0,False,199.64999999999998,589,12605,2023-06-10 17:00:00,235.45,61.006325340425356,take_profit,TP,43227.79758289475,
SHORT,0.0009,,1.8e-05,,0.0008803,1000.0,TREND,33.126,0.0,12.6332,31.2938,3.0,3_to_4,0.5,,True,,,1.100000000000005e-05,,,BOS,True,,,0.001,2023-06-15 05:15:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,0.00010000000000000005,15m,1000000.0,432.27797582894755,100.00000000000004,0.00010000000000000005,3.0,900.0,900.0,43227.79758289475,0.01,900.0,"ENTRY 1000PEPEUSDT: notional=900.000000, capital=43227.80, units=1000000.000000, risk_amount=432.2780, trade_risk=100.0000",False,43227.79758289475,1000PEPEUSDT,13,0.5399999999999999,0.777999999999999,0.0,0.777999999999999,0.0009,0.0008222,0.001,0,0.0,1000.0,True,True,0,False,0.0007999999999999999,592,1026,2023-06-15 18:00:00,0.0008803,17.207587880000105,take_profit,TP,43245.005170774755,
SHORT,11.62,2.0,0.063214,,11.57,1000.0,TREND,36.2539,0.0843,4.661,31.3559,6.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.09999999999999964,,,BOS,True,,,11.56,2023-06-18 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.08430000000000071,15m,2564.9469259059542,432.45005170774755,432.4500517077475,0.08430000000000071,3.0,59609.366558054375,59609.366558054375,43245.005170774755,0.01,29804.683279027187,"ENTRY AVAXUSDT: notional=59609.366558, capital=43245.01, units=5129.893852, risk_amount=432.4501, trade_risk=432.4501",False,43245.005170774755,AVAXUSDT,5,1.601423487544468,2.1352313167259576,0.0,2.1352313167259576,11.62,11.44,11.7043,0,133.0747141988041,1000.0,True,True,1,True,11.535699999999999,593,12792,2023-06-18 05:00:00,11.57,178.04854489657527,take_profit,TP,43423.30379853992,
SHORT,3.705,2.0,0.023089,,3.692,192.86332863316383,TREND,34.5684,0.0308,12.529,39.9072,4.0,4_to_5,1.0,,True,,,0.05400000000000027,,,BOS,True,,,3.628,2023-06-18 00:00:00,2.5,momentum,full,NONE,False,momentum,13.0,BELOW,0.07699999999999996,15m,5616.234437762958,432.45005170774755,432.4500517077475,0.07699999999999996,3.0,20808.14859191176,20808.14859191176,43245.005170774755,0.01,20808.14859191176,"ENTRY FILUSDT: notional=20808.148592, capital=43245.01, units=5616.234438, risk_amount=432.4501, trade_risk=432.4501",False,43245.005170774755,FILUSDT,7,0.37662337662337575,0.6493506493506531,0.09090909090909248,0.6493506493506531,3.712,3.655,3.782,0,0.0,192.86332863316383,True,True,0,False,3.628,594,12792,2023-06-18 07:00:00,3.692,14.850476304753606,take_profit,TP,43438.15427484467,
SHORT,11.485,2.0,0.063214,,11.62,-1000.0,TREND,36.2539,0.0843,4.661,31.3559,6.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.09999999999999964,,,BOS,True,,,11.56,2023-06-18 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.1349999999999998,15m,1601.6668581768452,432.45005170774755,432.4500517077475,0.1349999999999998,3.0,36790.28773232214,36790.28773232213,43245.005170774755,0.01,18395.143866161066,"SCALE-IN AVAXUSDT L1: notional=36790.287732, capital=43245.01, units=3203.333716, risk_amount=432.4501, trade_risk=432.4501",False,6454.717438452622,AVAXUSDT,64,1.8888888888888844,2.592592592592594,1.5555555555555642,2.592592592592594,11.695,11.135,11.7043,1,-132.8246313302117,-1000.0,True,True,1,True,11.535699999999999,593,12792,2023-06-20 17:00:00,11.62,-400.8588615355401,stop_loss,trailing_stop,42020.90746605518,
SHORT,49.4216,1.0,0.296786,,50.3,-573.111345030703,TREND,39.4795,0.3957,6.4982,31.4079,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.5499999999999972,,,BOS,False,,,50.3,2023-06-19 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.8783999999999992,,494.5145067719116,434.38154274844675,434.38154274844675,0.8783999999999992,3.0,24439.698147878706,24439.698147878706,43438.15427484467,0.01,24439.698147878706,"ENTRY AAVEUSDT: notional=24439.698148, capital=43438.15, units=494.514507, risk_amount=434.3815, trade_risk=434.3815",False,43438.15427484467,AAVEUSDT,1,0.0,0.0,1.7172131147541019,0.0,50.93,49.4216,50.3,0,0.0,-573.111345030703,True,True,0,False,48.5432,595,12819,2023-06-19 04:00:00,50.3,-503.421005474969,stop_loss,SL,42934.7332693697,
SHORT,14.5663,1.0,0.113464,,14.977,-1000.0,TREND,34.3349,0.1513,14.0227,29.8867,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.27200000000000024,,,BOS,False,,,14.977,2023-06-19 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.4107000000000003,,1057.6614140454017,434.38154274844675,434.38154274844675,0.4107000000000003,3.0,15406.213455409534,15406.213455409534,43438.15427484467,0.01,15406.213455409534,"ENTRY SOLUSDT: notional=15406.213455, capital=43438.15, units=1057.661414, risk_amount=434.3815, trade_risk=434.3815",False,43438.15427484467,SOLUSDT,1,0.0,0.0,2.3513513513513495,0.0,15.532,14.5663,14.977,0,0.0,-1000.0,True,True,0,False,14.1556,596,12819,2023-06-19 04:00:00,14.977,-478.127248336057,stop_loss,SL,42456.60602103364,
LONG,26475.8,,79.296429,,26441.5,-0.026377720656364116,TREND,32.6437,105.7286,29.5906,16.6329,4.0,4_to_5,1.0,,True,,,151.0,,,BOS,True,,25155.0,,2023-06-19 17:00:00,2.5,momentum,,NONE,False,momentum,7.0,BELOW,1320.7999999999993,15m,0.32144613886306533,424.56606021033645,424.56606021033645,1320.7999999999993,3.0,8510.543683310745,8510.543683310745,42456.60602103364,0.01,8510.543683310745,"ENTRY BTCUSDT: notional=8510.543683, capital=42456.61, units=0.321446, risk_amount=424.5661, trade_risk=424.5661",False,42456.60602103364,BTCUSDT,2,0.14544215626892965,0.44518473652331947,0.08600847970926606,0.44518473652331947,27063.8,26362.2,25155.0,0,0.0,-0.026377720656364116,True,True,0,False,27796.6,597,12833,2023-06-19 19:00:00,26441.5,-34.83969344292571,stop_loss,trailing_stop,42421.76632759072,
LONG,108.3183,3.0,0.763393,,135.64769999999993,1000.0,TREND,34.119,1.0179,44.9123,17.193,3.0,3_to_4,0.5,,True,,,0.7000000000000028,,,BOS,True,,106.8,,2023-06-21 00:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,1.5182999999999964,,276.7628760195961,420.2090746605518,420.2090746605518,1.5182999999999964,3.0,29978.484233553412,29978.484233553412,42020.90746605518,0.01,29978.484233553412,"ENTRY BCHUSDT: notional=29978.484234, capital=42020.91, units=276.762876, risk_amount=420.2091, trade_risk=420.2091",False,42020.90746605518,BCHUSDT,6,16.387868010274683,20.109135217019084,0.0,20.109135217019084,138.85,108.3183,106.8,0,0.0,1000.0,True,True,0,False,109.83659999999999,598,12864,2023-06-21 06:00:00,135.64769999999993,7469.237344859883,take_profit,TP,49490.14481091506,
LONG,111.15,3.0,0.763393,,128.05619999999993,872.1953558158016,TREND,34.119,1.0179,44.9123,17.193,3.0,3_to_4,0.5,,True,,,0.7000000000000028,,,BOS,True,,106.8,,2023-06-21 01:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,2.5500000000000114,,134.21371470032543,420.2090746605518,342.24497248583134,2.5500000000000114,3.0,18316.172019027497,14917.854388941172,42020.90746605518,0.01,14917.854388941172,"SCALE-IN BCHUSDT L1: notional=18316.172019, capital=42020.91, units=164.787872, risk_amount=420.2091, trade_risk=420.2091",False,27103.053077114004,BCHUSDT,7,8.647058823529367,10.862745098039163,0.11764705882353335,10.862745098039163,138.85,110.85,106.8,1,0.0,872.1953558158016,True,True,0,False,109.83659999999999,598,12864,2023-06-21 08:00:00,128.05619999999993,2224.098157330304,take_profit,TP,51714.242968245366,
